01.1,24.1,11.5,63.1,00.2,00.1
01.5,40.4,50.9,03.0,03.6,00.6
05.1,46.1,09.4,23.2,12.8,03.4
47.7,00.0,00.1,52.1,00.1,00.1
01.0,03.0,40.4,33.0,21.7,00.8
34.5,04.5,07.0,43.2,07.8,03.1
12.1,44.7,16.2,24.9,01.1,01.0
04.0,50.9,06.2,22.8,12.7,03.3
04.7,45.2,09.2,24.7,12.7,03.4
07.7,36.4,02.6,06.6,45.6,01.1
49.4,00.2,00.1,49.2,00.4,00.7
09.0,35.3,04.6,47.4,02.7,01.0
04.0,36.3,11.5,17.1,30.6,00.5
01.0,47.0,09.2,13.4,18.0,11.5
22.9,45.1,11.0,09.6,10.2,01.1
46.4,02.5,00.2,50.1,00.1,00.7
04.6,44.4,09.0,25.9,12.7,03.4
25.5,31.9,07.0,33.4,00.7,01.6
01.9,22.1,25.8,45.2,04.6,00.3
14.6,45.4,21.7,11.7,03.4,03.3
08.8,25.5,10.5,43.3,10.7,01.2
04.1,50.3,02.6,15.1,27.1,00.9
04.7,45.2,09.2,24.7,12.7,03.4
04.7,45.2,09.2,24.7,12.7,03.4
01.3,09.1,40.7,44.4,03.9,00.6
04.2,24.5,01.9,51.7,17.5,00.2
00.4,03.6,42.0,05.9,47.9,00.1
06.2,22.0,32.1,17.3,21.1,01.4
50.4,00.8,00.6,43.9,03.3,00.9
03.8,10.5,08.2,65.1,11.9,00.4
28.9,45.1,05.2,15.3,03.6,01.8
01.0,41.5,03.6,04.5,49.2,00.2
05.1,28.4,21.6,30.8,13.1,00.9
06.6,59.4,02.1,03.9,25.1,03.0
06.6,07.0,05.3,69.8,09.2,02.1
47.6,14.3,01.3,32.0,00.6,04.3
00.5,41.6,03.9,08.3,45.2,00.4
03.5,09.6,37.9,41.0,05.8,02.4
08.7,28.8,10.4,39.5,11.5,01.1
00.8,39.5,01.3,08.4,50.0,00.0
05.4,23.5,12.5,31.5,26.0,01.0
30.5,00.4,00.1,50.1,00.3,18.5
31.1,13.8,03.8,48.1,02.1,01.1
12.0,26.0,05.9,10.3,44.6,01.1
06.0,21.0,26.1,43.9,01.2,01.7
50.4,00.3,00.8,47.0,00.1,01.4
76.8,03.0,01.8,10.9,05.1,02.3
00.1,00.6,46.0,50.0,03.1,00.3
15.5,32.0,19.2,29.4,01.8,02.0
07.4,16.9,01.2,09.2,15.3,50.0
04.9,02.4,02.7,75.2,14.2,00.5
03.7,55.0,06.4,06.0,28.4,00.5
01.1,28.8,10.8,59.0,00.1,00.1
36.1,04.4,02.3,55.3,01.1,00.9
03.1,47.6,12.3,08.7,27.0,01.2
72.6,01.3,00.5,04.4,20.7,00.5
49.7,35.1,01.8,01.1,10.7,01.7
02.5,46.5,09.6,30.5,10.2,00.6
24.1,44.3,01.7,25.6,03.6,00.8
01.6,11.0,31.0,09.6,46.6,00.2
15.7,01.9,48.9,22.9,10.4,00.3
22.4,32.3,02.4,24.9,17.2,00.8
01.6,42.4,04.6,49.3,01.1,00.9
29.5,05.1,22.9,40.7,00.8,01.0
04.4,31.2,07.4,11.7,44.9,00.3
01.3,02.8,40.9,12.9,41.9,00.2
09.3,19.2,17.2,52.9,00.7,00.7
04.6,44.4,09.0,25.9,12.7,03.4
32.2,07.3,01.9,57.2,00.7,00.6
04.7,45.2,09.2,24.7,12.7,03.4
30.6,04.1,01.8,07.4,55.4,00.7
00.3,01.9,10.4,49.9,36.9,00.5
04.7,32.4,34.1,18.7,08.3,01.8
01.6,00.7,00.6,86.6,10.3,00.2
53.8,25.6,02.7,10.5,05.1,02.3
03.0,10.9,36.4,25.5,21.7,02.5
50.9,00.3,00.2,45.9,02.5,00.1
05.0,00.3,00.3,92.1,02.0,00.3
01.0,09.3,52.8,01.2,28.7,07.0
50.2,00.7,00.2,34.9,13.7,00.3
04.7,45.2,09.2,24.7,12.7,03.4
04.5,43.5,30.9,16.4,04.0,00.7
09.3,19.2,17.2,52.9,00.7,00.7
08.0,26.4,21.5,24.6,17.2,02.3
49.6,03.3,00.4,45.3,01.0,00.5
06.6,35.6,06.2,37.3,10.6,03.7
00.8,26.8,21.2,28.0,22.1,01.0
00.9,04.8,02.1,64.0,27.2,00.9
45.8,00.8,00.6,47.5,01.3,03.9
03.0,07.6,43.4,44.2,00.9,00.8
04.6,44.4,09.0,25.9,12.7,03.4
02.4,19.6,22.9,54.4,00.4,00.4
02.5,35.0,32.8,02.7,26.1,00.9
03.0,41.6,06.2,46.9,02.0,00.2
07.3,37.7,06.7,05.4,38.2,04.6
37.1,05.8,05.1,48.5,02.5,01.0
05.1,37.9,13.8,41.7,00.6,00.8
09.2,26.8,06.9,29.8,25.8,01.5
01.2,00.2,02.8,44.7,01.8,49.3
45.1,06.9,04.1,07.2,33.7,03.0
03.2,27.8,15.9,29.1,21.9,02.0
01.8,11.8,32.8,29.8,22.5,01.4
02.7,39.3,43.5,07.9,05.8,00.8
13.9,26.8,05.5,44.5,06.7,02.6
04.7,47.3,03.4,13.7,30.4,00.5
43.8,30.2,09.0,09.4,06.0,01.6
04.9,45.7,09.3,23.9,12.8,03.4
04.6,44.4,09.0,25.9,12.7,03.4
08.5,51.0,22.0,10.4,05.9,02.2
49.7,02.1,00.6,21.8,20.8,05.0
35.0,18.8,15.2,17.0,09.6,04.4
01.9,42.5,04.6,26.0,24.0,01.0
00.7,32.8,27.6,21.8,16.6,00.5
04.7,45.2,09.2,24.7,12.7,03.4
44.2,04.5,02.2,20.1,15.5,13.4
43.6,10.5,20.7,15.1,04.4,05.7
25.3,05.3,00.8,53.4,14.9,00.3
02.7,46.6,26.1,06.0,16.0,02.6
24.4,47.4,10.4,03.6,13.2,01.0
32.3,02.1,11.9,09.2,03.3,41.3
01.4,71.6,19.5,06.5,00.8,00.2
01.2,43.3,03.8,47.5,03.9,00.3
56.1,11.7,05.6,23.2,02.1,01.3
06.3,41.8,02.8,03.1,45.7,00.3
03.7,40.9,04.5,21.7,27.6,01.5
00.9,43.3,03.4,02.6,49.6,00.1
56.9,05.6,01.6,32.2,02.4,01.3
04.6,44.4,09.0,25.9,12.7,03.4
43.0,03.3,18.1,31.8,03.1,00.7
01.9,50.0,00.6,43.9,03.4,00.3
03.8,05.0,30.5,16.1,44.4,00.2
04.7,45.2,09.2,24.7,12.7,03.4
65.5,02.5,00.3,00.3,30.9,00.6
48.1,00.4,00.3,25.3,24.7,01.2
00.1,50.0,00.1,47.7,02.0,00.1
04.1,47.2,04.7,21.7,21.2,01.1
49.4,00.1,00.3,49.8,00.1,00.4
01.4,40.8,05.2,07.6,44.2,00.8
14.8,44.1,03.8,21.6,14.4,01.2
04.9,45.7,09.3,23.9,12.8,03.4
02.1,46.2,03.0,46.5,01.7,00.6
11.1,48.0,02.1,28.2,09.9,00.7
04.5,42.9,08.9,27.7,12.7,03.3
43.6,02.4,00.4,23.7,29.6,00.2
42.2,01.9,01.3,13.6,40.0,00.9
00.3,03.0,34.3,61.3,00.8,00.2
04.1,18.6,32.1,05.9,37.8,01.5
03.1,51.5,06.3,21.6,15.0,02.5
03.0,37.5,15.7,31.4,12.2,00.3
14.4,59.4,08.0,15.4,00.9,01.9
01.5,30.2,03.3,58.9,05.5,00.6
57.5,02.5,07.5,06.2,24.8,01.4
47.8,00.4,00.2,47.6,02.8,01.1
16.7,12.1,31.6,14.9,18.8,05.8
02.2,01.9,47.7,40.4,07.2,00.6
09.3,19.2,17.2,52.9,00.7,00.7
26.6,20.9,30.6,13.1,03.0,05.7
18.5,13.8,07.8,39.7,08.7,11.4
29.5,03.0,04.1,58.5,04.0,00.9
04.7,38.3,09.7,41.7,03.3,02.3
00.5,02.5,18.7,09.8,66.3,02.2
00.6,55.3,01.4,14.0,28.0,00.7
02.6,20.5,21.3,07.6,47.5,00.6
05.0,14.3,03.2,67.2,09.9,00.4
23.4,17.4,04.3,19.1,31.9,03.9
04.5,42.9,08.9,27.7,12.7,03.3
43.5,08.6,04.2,36.9,05.0,01.7
09.5,12.8,23.1,50.4,02.4,01.7
03.1,16.2,73.8,06.4,00.2,00.3
23.3,23.5,06.0,24.6,22.0,00.6
04.7,45.2,09.2,24.7,12.7,03.4
11.7,18.4,20.1,48.1,00.8,00.9
09.0,66.6,05.5,15.9,01.1,01.9
01.5,05.4,09.5,22.5,59.1,02.0
34.3,17.4,32.9,13.9,01.0,00.6
05.1,46.1,09.4,23.2,12.8,03.4
01.0,42.8,03.2,06.4,46.3,00.2
15.6,07.0,05.0,34.2,17.1,21.1
12.6,37.6,02.2,43.3,03.7,00.5
50.0,01.3,00.5,25.9,20.6,01.6
04.2,23.9,17.9,51.7,01.5,00.8
02.9,48.6,19.7,12.9,14.8,01.1
04.1,19.2,23.1,20.6,27.9,05.1
09.0,31.4,11.1,46.6,00.7,01.2
01.1,38.2,04.1,11.7,44.4,00.5
06.5,34.1,07.8,32.8,16.8,02.1
01.8,05.0,04.8,42.7,45.4,00.2
30.8,01.5,01.6,55.4,10.2,00.5
45.6,02.4,00.6,19.9,30.3,01.2
11.6,02.4,06.7,60.8,17.9,00.7
44.4,00.3,49.8,00.2,05.3,00.0
04.7,45.2,09.2,24.7,12.7,03.4
05.0,20.0,33.2,26.5,14.4,01.0
07.0,18.1,10.6,40.7,22.8,00.8
05.8,02.5,00.8,29.5,16.8,44.7
03.3,22.8,07.1,50.3,09.7,06.8
05.0,33.4,03.0,48.9,09.0,00.7
03.5,42.0,12.3,32.2,08.4,01.5
04.9,45.7,09.3,23.9,12.8,03.4
50.2,00.2,00.1,48.2,00.7,00.5
05.9,06.2,17.4,38.3,30.1,02.2
17.8,31.3,02.4,45.1,02.6,00.8
10.4,50.1,03.9,04.2,30.9,00.5
50.1,00.4,01.0,43.4,04.9,00.3
04.7,33.6,20.8,35.8,04.7,00.5
01.1,47.2,02.2,21.0,28.1,00.4
02.3,37.0,14.9,38.1,05.8,01.9
49.8,02.3,00.7,37.2,09.2,00.9
49.5,00.2,49.7,00.4,00.2,00.0
03.3,19.6,32.2,39.3,04.4,01.2
02.1,06.9,42.8,44.9,02.7,00.6
46.6,02.0,00.2,50.8,00.2,00.2
57.8,08.7,08.5,11.7,10.0,03.2
15.1,19.3,32.0,30.4,02.6,00.6
05.2,18.9,27.0,10.7,34.5,03.7
12.4,09.0,19.9,49.6,02.6,06.7
00.7,04.2,45.3,44.5,02.6,02.7
32.3,13.9,03.8,45.2,01.9,02.9
05.5,34.4,12.7,31.2,12.8,03.4
22.7,21.1,29.6,23.5,01.2,02.0
00.7,10.9,42.2,42.6,02.6,00.9
02.2,64.9,10.1,19.2,01.0,02.6
01.2,42.4,04.1,48.8,02.9,00.5
16.2,19.0,16.9,39.6,06.3,02.0
04.9,45.7,09.3,23.9,12.8,03.4
01.3,04.2,42.3,17.8,34.2,00.2
39.7,06.9,01.1,50.9,00.4,01.0
00.3,02.5,12.7,23.5,60.1,01.0
04.9,45.7,09.3,23.9,12.8,03.4
04.0,28.0,19.2,40.5,07.2,01.1
03.3,22.8,07.1,50.3,09.7,06.8
04.7,45.2,09.2,24.7,12.7,03.4
01.0,03.8,48.3,45.1,01.3,00.5
02.6,02.4,50.5,43.8,00.5,00.3
28.8,08.6,05.2,51.8,04.3,01.3
01.7,35.0,26.2,07.6,28.7,00.8
00.5,25.8,02.3,21.4,50.0,00.0
00.7,15.5,29.1,54.0,00.7,00.1
02.5,46.0,18.9,02.0,30.5,00.1
36.4,01.4,00.3,37.2,24.0,00.8
48.6,00.7,00.1,02.1,48.2,00.2
01.3,49.6,05.4,26.0,17.5,00.2
03.3,22.8,07.1,50.3,09.7,06.8
02.5,03.0,01.3,39.3,04.0,50.0
39.9,20.8,11.2,15.0,09.9,03.2
00.4,19.5,30.6,47.5,00.7,01.4
28.8,31.3,10.6,24.4,03.1,01.7
03.3,22.8,07.1,50.3,09.7,06.8
30.3,15.3,00.8,49.2,01.5,02.9
19.5,29.8,03.4,39.0,06.8,01.6
18.8,02.8,06.5,52.7,16.8,02.4
04.5,24.2,04.2,65.8,00.2,01.0
09.3,19.2,17.2,52.9,00.7,00.7
49.2,00.5,00.1,38.9,10.7,00.6
17.4,10.7,10.5,31.3,29.5,00.7
03.9,12.8,34.9,44.1,02.9,01.4
09.2,40.9,04.6,40.0,03.2,02.1
19.1,19.0,06.9,52.6,01.1,01.2
04.6,44.4,09.0,25.9,12.7,03.4
04.7,45.2,09.2,24.7,12.7,03.4
04.7,45.2,09.2,24.7,12.7,03.4
60.9,02.2,02.3,19.1,02.1,13.4
32.3,11.2,11.1,38.0,02.1,05.3
02.6,46.2,05.2,35.3,09.5,01.2
13.3,28.5,18.2,11.2,19.6,09.2
02.2,10.9,34.9,12.5,31.2,08.2
49.7,05.3,09.9,16.2,13.5,05.3
50.0,02.1,01.1,35.3,09.6,01.9
46.7,01.2,00.7,48.9,01.1,01.4
48.2,01.3,01.6,45.8,02.7,00.5
30.1,04.2,01.8,56.6,06.8,00.5
05.2,46.4,09.4,22.7,12.8,03.4
03.3,22.8,07.1,50.3,09.7,06.8
14.7,01.0,28.5,47.4,04.8,03.5
03.6,42.2,03.7,46.3,03.2,00.9
07.9,34.3,08.4,10.9,36.9,01.7
04.6,44.4,09.0,25.9,12.7,03.4
07.6,04.1,47.8,12.3,27.0,01.2
02.6,23.3,21.5,11.1,40.2,01.3
49.8,09.8,01.2,23.7,13.2,02.3
21.7,38.7,04.1,21.4,12.0,02.1
22.3,25.1,14.7,11.3,19.0,07.6
06.1,22.6,15.5,54.6,00.7,00.5
01.8,08.9,02.2,53.8,18.9,14.4
41.5,18.4,12.0,07.4,10.4,10.4
00.8,01.2,00.8,48.1,49.0,00.0
50.8,02.2,01.3,30.1,13.6,01.9
39.7,01.9,42.9,12.1,02.7,00.8
38.0,00.4,00.3,60.9,00.2,00.2
15.6,24.5,01.5,57.7,00.3,00.4
04.6,44.4,09.0,25.9,12.7,03.4
23.6,06.7,40.4,27.0,00.9,01.5
11.7,37.2,18.5,08.4,20.5,03.6
04.7,45.2,09.2,24.7,12.7,03.4
28.8,07.6,02.3,58.9,01.9,00.4
01.1,27.8,15.2,54.3,01.1,00.4
04.7,45.2,09.2,24.7,12.7,03.4
32.6,10.6,04.9,40.7,09.5,01.6
00.1,00.1,00.2,49.7,49.9,00.0
00.3,01.5,30.4,49.9,16.0,01.9
10.7,00.8,19.7,04.0,36.7,28.0
07.2,42.0,03.9,46.0,00.3,00.6
30.7,12.3,10.1,37.6,08.0,01.3
01.2,07.8,38.9,05.2,46.5,00.3
09.5,23.0,24.1,28.5,13.8,01.1
55.6,00.1,00.1,17.9,25.9,00.4
18.7,40.7,19.5,07.0,12.4,01.7
05.4,11.4,28.1,41.1,11.9,02.1
03.9,35.5,10.4,14.9,34.9,00.5
04.7,45.2,09.2,24.7,12.7,03.4
02.3,32.9,16.7,42.0,04.3,01.7
01.2,18.3,30.1,10.4,37.7,02.4
01.2,27.6,15.5,55.2,00.4,00.2
03.3,20.6,15.9,13.7,46.3,00.3
06.8,16.6,24.3,45.0,06.9,00.4
04.6,44.4,09.0,25.9,12.7,03.4
02.4,37.6,14.9,03.4,40.9,00.7
02.7,43.2,06.0,41.1,05.2,01.8
04.6,44.4,09.0,25.9,12.7,03.4
24.9,16.2,01.0,57.2,00.2,00.5
10.2,24.8,11.5,49.3,03.2,01.1
45.9,02.7,00.3,50.6,00.2,00.3
22.7,11.2,09.9,28.2,26.7,01.3
08.3,39.4,02.3,34.1,13.9,02.0
07.4,01.9,02.7,37.4,49.4,01.3
10.3,01.5,05.7,51.4,31.0,00.1
04.7,45.2,09.2,24.7,12.7,03.4
04.6,44.4,09.0,25.9,12.7,03.4
50.4,01.1,00.4,42.9,05.0,00.2
05.2,46.4,09.4,22.7,12.8,03.4
05.2,46.4,09.4,22.7,12.8,03.4
14.9,14.3,06.8,63.1,00.7,00.2
18.1,07.2,10.7,60.5,02.9,00.6
19.3,13.1,48.3,05.2,12.9,01.2
13.0,27.8,12.2,43.2,03.6,00.3
04.7,45.2,09.2,24.7,12.7,03.4
03.8,55.3,26.1,12.9,00.7,01.2
13.3,16.1,48.5,18.4,01.1,02.6
03.7,12.0,31.5,30.5,20.7,01.7
06.7,22.7,12.2,55.0,01.4,01.9
42.5,04.1,07.3,40.7,01.0,04.4
02.3,43.8,01.8,51.6,00.1,00.3
10.8,23.8,16.8,22.8,23.0,02.8
46.9,00.5,00.2,49.9,00.1,02.4
02.3,04.8,49.7,21.2,20.5,01.4
01.6,49.6,01.0,35.7,11.8,00.2
25.4,50.5,00.5,21.9,00.5,01.0
02.8,55.4,03.9,28.9,06.6,02.4
01.0,00.3,49.4,48.8,00.4,00.1
26.8,03.3,05.0,63.4,00.8,00.7
04.9,45.7,09.3,23.9,12.8,03.4
04.6,44.4,09.0,25.9,12.7,03.4
04.7,45.2,09.2,24.7,12.7,03.4
06.0,45.3,07.3,22.2,17.8,01.3
04.9,45.7,09.3,23.9,12.8,03.4
04.7,45.2,09.2,24.7,12.7,03.4
08.1,14.8,02.8,62.3,11.4,00.6
05.1,49.1,08.1,21.2,13.0,03.4
05.1,33.9,04.2,47.5,01.1,08.2
11.0,15.8,09.6,59.0,03.9,00.7
04.5,42.9,08.9,27.7,12.7,03.3
04.3,39.9,04.9,48.8,00.9,01.3
01.3,02.6,49.2,07.0,39.1,00.8
00.9,27.9,09.5,42.2,19.0,00.5
01.5,42.6,17.8,05.8,10.4,21.9
41.9,04.4,06.2,40.8,04.9,01.8
00.7,53.5,01.5,35.6,08.6,00.2
07.3,25.5,18.2,25.9,21.7,01.4
52.6,01.1,02.4,08.5,35.0,00.4
05.4,42.7,19.0,18.2,03.8,10.8
01.0,40.8,03.5,06.4,48.0,00.3
42.4,04.4,02.9,21.8,24.7,03.8
36.2,27.9,06.6,27.9,00.6,00.7
03.7,01.5,00.7,49.4,44.1,00.6
00.7,02.5,47.6,43.2,05.9,00.1
06.3,24.7,08.9,54.1,05.5,00.5
58.5,02.2,02.2,19.5,15.7,01.9
42.6,08.9,08.1,30.8,06.3,03.2
00.3,49.2,00.6,49.6,00.1,00.1
01.5,26.7,16.1,55.2,00.3,00.3
04.6,42.1,05.7,36.0,09.1,02.6
02.4,05.5,38.9,05.5,47.2,00.6
02.3,06.9,64.2,11.9,08.4,06.5
02.3,27.6,16.8,51.3,01.8,00.2
04.6,44.4,09.0,25.9,12.7,03.4
37.8,05.7,04.6,02.6,47.4,02.0
23.0,23.0,11.7,33.7,00.5,08.1
00.1,00.2,01.0,97.9,00.5,00.3
19.4,29.4,05.6,33.2,11.4,01.1
13.9,33.6,17.0,33.7,00.6,01.1
01.2,38.9,05.2,54.2,00.3,00.1
03.8,46.2,11.3,19.6,17.9,01.2
32.6,07.7,03.8,54.1,00.4,01.4
22.5,01.4,00.7,47.7,00.8,26.9
01.8,22.6,12.2,52.7,10.1,00.5
67.1,01.9,03.2,08.3,17.8,01.7
00.8,11.9,23.6,63.4,00.3,00.1
07.9,01.2,03.5,17.9,64.0,05.6
00.0,00.8,47.5,49.4,02.1,00.2
03.1,02.1,40.8,11.4,42.4,00.3
08.8,47.3,18.0,11.1,13.3,01.4
09.3,19.2,17.2,52.9,00.7,00.7
04.9,45.7,09.3,23.9,12.8,03.4
02.6,02.5,14.6,35.9,39.8,04.5
20.1,31.7,10.2,26.3,09.8,01.9
63.5,05.7,06.1,11.0,10.5,03.2
04.8,05.2,23.3,62.8,03.5,00.5
35.7,26.3,15.7,10.7,08.2,03.3
03.8,12.3,32.7,38.1,11.6,01.6
04.6,44.4,09.0,25.9,12.7,03.4
28.8,02.0,02.7,60.9,05.6,00.1
52.1,00.6,07.5,37.9,01.5,00.5
02.1,49.4,00.7,44.3,02.8,00.8
03.3,22.8,07.1,50.3,09.7,06.8
50.7,00.7,03.9,40.8,01.9,02.0
02.7,00.2,00.6,73.9,22.5,00.0
06.8,02.4,05.5,78.8,05.0,01.5
16.7,02.6,00.6,44.2,35.5,00.3
44.6,05.0,11.3,14.1,19.8,05.2
09.3,02.9,49.4,24.8,11.7,01.9
45.6,02.1,03.1,35.5,10.7,03.0
04.5,00.5,03.7,90.3,00.7,00.2
35.8,08.8,27.2,07.2,17.7,03.3
08.7,32.9,12.8,28.4,12.5,04.7
03.0,45.5,07.6,13.8,27.7,02.4
01.6,01.8,02.9,87.0,06.3,00.4
05.7,37.5,11.1,10.0,24.2,11.5
03.3,44.8,08.0,14.2,27.2,02.5
04.3,49.0,07.2,23.4,12.7,03.3
05.8,00.8,01.2,59.6,32.2,00.4
07.8,23.2,28.6,18.8,19.5,02.2
05.2,46.4,09.4,22.7,12.8,03.4
06.7,23.8,25.7,34.6,04.3,04.8
06.4,36.9,09.6,42.1,03.9,01.3
00.1,01.3,49.8,00.3,48.4,00.2
04.9,45.7,09.3,23.9,12.8,03.4
14.5,11.7,32.9,32.0,07.6,01.4
28.0,13.9,11.1,29.4,14.8,02.9
11.2,46.5,14.1,16.7,05.1,06.4
04.7,23.2,15.1,50.5,04.7,01.7
07.6,33.2,06.1,49.2,01.0,02.9
09.1,12.5,23.9,49.3,03.5,01.8
48.3,00.3,00.4,30.4,18.0,02.6
04.6,44.4,09.0,25.9,12.7,03.4
33.2,14.2,01.1,36.2,13.5,01.7
00.9,46.3,01.7,02.6,48.3,00.1
02.3,07.3,54.0,12.0,24.0,00.5
04.7,45.2,09.2,24.7,12.7,03.4
34.8,03.4,04.8,10.7,44.6,01.7
35.9,24.9,05.5,19.4,12.4,01.8
00.6,45.5,02.2,51.4,00.2,00.1
02.0,48.0,04.5,42.7,01.8,00.9
45.6,00.3,00.5,47.3,01.0,05.4
03.8,23.6,21.1,15.2,35.7,00.5
49.6,00.5,00.1,43.0,06.6,00.2
52.8,02.1,05.4,18.0,20.3,01.4
00.2,02.3,53.9,21.3,21.5,00.7
12.3,44.0,00.7,09.1,33.7,00.1
02.2,43.2,12.3,34.0,06.0,02.3
01.1,24.1,34.6,01.9,36.9,01.4
11.0,56.0,07.0,12.5,11.8,01.6
04.9,29.8,09.6,23.9,29.7,02.1
39.2,00.8,00.3,59.1,00.4,00.1
29.2,04.3,01.2,62.1,02.2,01.1
03.3,46.1,01.1,48.2,00.8,00.4
15.8,41.3,08.2,12.3,20.6,01.9
05.2,39.8,14.2,38.4,01.5,00.9
04.9,45.7,09.3,23.9,12.8,03.4
01.9,08.7,01.2,60.1,27.8,00.3
02.5,42.4,05.6,44.1,03.7,01.6
04.7,45.2,09.2,24.7,12.7,03.4
18.3,27.0,20.1,25.3,08.3,01.1
13.1,17.8,16.4,51.1,00.8,00.8
04.7,45.2,09.2,24.7,12.7,03.4
01.8,48.1,27.3,17.6,04.9,00.3
00.8,12.8,39.1,43.6,02.4,01.3
04.7,45.2,09.2,24.7,12.7,03.4
14.8,03.1,40.1,12.4,28.8,00.8
02.0,38.9,08.8,45.4,04.1,00.7
04.5,42.9,08.9,27.7,12.7,03.3
01.6,06.5,01.9,88.9,01.0,00.1
05.5,20.6,21.0,51.2,01.3,00.4
01.7,22.5,19.5,51.1,04.9,00.3
79.7,10.2,01.4,05.2,01.7,01.8
12.8,07.2,26.3,50.7,00.9,02.1
05.3,46.9,09.3,22.3,12.8,03.4
02.5,02.3,53.4,26.1,12.7,03.1
04.7,45.2,09.2,24.7,12.7,03.4
34.2,26.2,03.0,21.0,06.2,09.3
05.2,46.4,09.4,22.7,12.8,03.4
10.6,34.3,06.2,47.0,00.9,01.0
01.6,47.0,38.0,08.6,04.5,00.4
04.1,07.9,39.7,11.7,35.9,00.6
00.9,25.5,08.8,45.3,19.0,00.5
03.2,40.5,17.4,26.2,08.6,04.0
04.7,45.2,09.2,24.7,12.7,03.4
55.2,00.7,03.4,12.6,27.9,00.2
09.3,19.2,17.2,52.9,00.7,00.7
01.7,43.0,07.2,37.9,02.7,07.6
04.5,42.9,08.9,27.7,12.7,03.3
05.5,02.4,01.3,65.4,24.9,00.4
02.3,35.7,05.5,51.4,03.9,01.2
02.7,05.5,01.5,52.3,37.9,00.1
09.8,43.7,04.9,35.2,05.8,00.5
00.4,01.2,54.4,22.2,21.4,00.4
01.5,13.7,31.2,52.4,00.9,00.3
14.6,02.0,08.5,63.8,10.5,00.6
15.3,16.9,03.2,48.8,15.6,00.3
04.9,45.7,09.3,23.9,12.8,03.4
01.9,44.3,01.9,21.0,29.9,00.9
04.6,44.4,09.0,25.9,12.7,03.4
03.4,39.9,04.4,51.2,00.8,00.3
52.4,00.9,00.2,43.8,02.4,00.2
17.9,22.0,11.5,36.4,09.0,03.1
50.4,00.7,00.1,02.6,45.0,01.2
04.7,45.2,09.2,24.7,12.7,03.4
00.7,48.4,00.3,50.4,00.2,00.0
00.7,01.5,48.4,45.2,04.1,00.2
00.6,30.3,18.6,49.3,00.9,00.3
02.2,16.7,37.6,02.0,28.6,12.9
01.4,43.9,03.4,04.7,46.4,00.3
07.1,43.7,17.1,19.2,09.9,02.9
10.5,02.3,15.3,57.7,13.7,00.5
02.1,03.0,50.1,05.8,38.3,00.8
03.6,25.7,29.5,19.7,21.0,00.5
08.0,38.9,10.2,33.1,08.5,01.4
50.4,00.4,00.2,03.1,45.4,00.5
17.9,22.1,03.9,54.5,01.0,00.6
00.6,00.5,02.8,94.5,01.2,00.3
46.0,00.9,08.4,36.4,04.1,04.2
12.8,12.9,27.1,43.9,01.4,01.8
66.8,03.4,02.8,20.0,02.7,04.2
49.0,39.4,06.5,04.6,00.4,00.1
03.9,22.4,20.2,31.3,21.8,00.4
50.5,06.7,07.0,20.4,10.2,05.3
08.4,35.1,14.9,36.1,03.9,01.6
03.2,25.5,03.1,60.8,07.1,00.3
49.9,00.9,01.4,03.4,43.9,00.4
14.6,11.3,30.1,14.4,22.3,07.5
40.4,06.0,40.4,11.4,00.4,01.5
09.5,24.7,46.8,13.2,04.3,01.5
05.4,10.2,04.0,47.8,31.8,00.8
01.3,00.5,52.5,00.2,45.1,00.4
02.0,01.0,48.4,14.6,33.6,00.5
04.6,44.4,09.0,25.9,12.7,03.4
15.1,01.0,01.1,69.8,12.5,00.4
03.1,33.8,07.8,54.6,00.3,00.4
14.4,35.6,10.9,05.8,32.4,00.9
20.1,49.6,02.0,12.8,15.2,00.3
24.3,06.6,17.2,11.1,37.6,03.2
02.4,51.3,04.0,07.4,32.9,02.1
08.4,50.4,14.2,23.3,02.8,00.9
01.9,42.9,04.9,41.3,03.7,05.2
00.7,00.5,00.4,93.3,04.9,00.2
00.8,46.7,02.9,24.4,24.4,00.7
50.4,01.0,06.7,10.9,25.2,05.8
05.3,02.1,09.5,77.5,05.2,00.4
21.5,05.5,49.4,12.4,09.8,01.4
00.0,49.8,00.0,50.1,00.0,00.0
04.7,45.2,09.2,24.7,12.7,03.4
14.8,48.1,03.5,02.1,24.5,07.0
32.7,25.1,03.3,26.2,11.6,01.1
04.6,44.4,09.0,25.9,12.7,03.4
20.5,27.2,13.9,24.4,12.6,01.3
02.7,00.6,00.7,87.8,07.9,00.2
04.5,42.9,08.9,27.7,12.7,03.3
02.1,53.9,02.0,38.1,03.4,00.4
00.8,46.4,03.0,47.1,01.1,01.6
72.7,01.0,15.7,08.3,02.0,00.3
39.4,08.5,02.8,37.8,09.8,01.7
55.4,01.7,21.8,15.6,04.0,01.6
00.6,07.1,36.8,54.9,00.4,00.2
04.7,45.2,09.2,24.7,12.7,03.4
05.1,14.7,51.3,15.0,12.2,01.8
53.2,11.4,12.0,11.4,02.8,09.2
23.2,10.4,34.5,25.2,05.4,01.3
31.1,18.1,05.2,27.5,15.6,02.6
04.7,45.2,09.2,24.7,12.7,03.4
02.5,38.5,07.4,49.5,01.5,00.6
12.0,15.9,11.3,59.3,01.0,00.5
04.7,10.4,04.1,69.6,10.3,01.0
02.2,01.2,04.0,90.4,01.9,00.2
04.6,44.4,09.0,25.9,12.7,03.4
